interval_method,interval_level,interval_level_pct,model,horizon_steps,horizon_hours,horizon_label,fold_id,n_rows,empirical_coverage,mean_width_norm,median_width_norm,mean_width_kw_250,median_width_kw_250,mean_interval_score_norm,coverage_error
ConformalStyle_ModelHorizon,0.9,90,RandomForest,8,4.0,4 h,2,580,0.756896551724138,0.12422216405741153,0.13279943868853608,31.055541014352883,33.19985967213402,0.49636203181752886,-0.14310344827586208
ConformalStyle_ModelHorizon,0.9,90,RandomForest,8,4.0,4 h,3,614,0.6644951140065146,0.15750055680107783,0.17671596160252429,39.37513920026946,44.17899040063107,1.4669234490969216,-0.2355048859934854
ConformalStyle_ModelHorizon,0.9,90,RandomForest,8,4.0,4 h,4,649,0.7550077041602465,0.17525840334137852,0.1677647314825769,43.814600835344635,41.94118287064423,1.2761636314554197,-0.14499229583975348
ConformalStyle_ModelHorizon,0.9,90,RandomForest,8,4.0,4 h,5,683,0.9150805270863837,0.1534806741142804,0.15192824320802095,38.370168528570105,37.982060802005236,0.3535889351376778,0.015080527086383633
ConformalStyle_ModelHorizon,0.9,90,Ridge,1,0.5,30 min,1,585,0.8598290598290599,0.09763711025650924,0.10361145681139688,24.40927756412731,25.902864202849223,0.18908867290780354,-0.04017094017094014
ConformalStyle_ModelHorizon,0.9,90,Ridge,1,0.5,30 min,2,621,0.8067632850241546,0.07508175008996826,0.07995713374030641,18.770437522492063,19.989283435076604,0.20606382736140924,-0.0932367149758454
ConformalStyle_ModelHorizon,0.9,90,Ridge,1,0.5,30 min,3,658,0.8647416413373861,0.0760396762419635,0.08994270171257199,19.009919060490876,22.485675428142997,0.15586455520791734,-0.03525835866261395
ConformalStyle_ModelHorizon,0.9,90,Ridge,1,0.5,30 min,4,694,0.984149855907781,0.0988420079864764,0.09476019278990082,24.710501996619097,23.690048197475203,0.1072982120107384,0.08414985590778101
ConformalStyle_ModelHorizon,0.9,90,Ridge,1,0.5,30 min,5,731,0.9904240766073872,0.10391722775873752,0.10732837129776751,25.97930693968438,26.83209282444188,0.10899478605480628,0.09042407660738716
ConformalStyle_ModelHorizon,0.9,90,Ridge,2,1.0,1 h,1,579,0.8497409326424871,0.10587471761471498,0.1125648459898424,26.468679403678745,28.1412114974606,0.1974394652967239,-0.050259067357512954
